,Data_Hora,Estacao_Ano,Feriado,Dia_Trabalho,Condicoes_Climaticas,Temperatura,Sensacao_Termica,Umidade,Velocidade_Vento,Usuarios_Casuais,Usuarios_Registrados,Total_Alugueis,Mes,Dia,Hora,Tempo_Limpo
698,2011-02-12 10:00:00,Primavera,0,0,Tempo Limpo,9.02,10.605,41,16.9979,13,71,84,Fevereiro,Sábado,10,1
699,2011-02-12 11:00:00,Primavera,0,0,Tempo Limpo,12.3,13.635,28,22.0028,30,84,114,Fevereiro,Sábado,11,1
700,2011-02-12 12:00:00,Primavera,0,0,Tempo Limpo,12.3,13.635,39,31.0009,27,93,120,Fevereiro,Sábado,12,1
701,2011-02-12 13:00:00,Primavera,0,0,Tempo Limpo,12.3,13.635,39,27.9993,32,103,135,Fevereiro,Sábado,13,1
702,2011-02-12 14:00:00,Primavera,0,0,Tempo Limpo,13.94,15.91,31,19.0012,30,90,120,Fevereiro,Sábado,14,1
703,2011-02-12 15:00:00,Primavera,0,0,Tempo Limpo,13.94,15.15,29,27.9993,47,127,174,Fevereiro,Sábado,15,1
704,2011-02-12 16:00:00,Primavera,0,0,Tempo Limpo,13.94,15.15,29,27.9993,42,103,145,Fevereiro,Sábado,16,1
705,2011-02-12 17:00:00,Primavera,0,0,Tempo Limpo,13.12,14.395,31,35.0008,24,113,137,Fevereiro,Sábado,17,1
706,2011-02-12 18:00:00,Primavera,0,0,Tempo Limpo,11.48,12.88,38,22.0028,4,60,64,Fevereiro,Sábado,18,1
707,2011-02-12 19:00:00,Primavera,0,0,Tempo Limpo,11.48,13.635,38,11.0014,2,39,41,Fevereiro,Sábado,19,1
708,2011-02-12 20:00:00,Primavera,0,0,Tempo Limpo,10.66,12.88,41,15.0013,1,39,40,Fevereiro,Sábado,20,1
709,2011-02-12 21:00:00,Primavera,0,0,Tempo Limpo,10.66,15.15,41,0.0,9,42,51,Fevereiro,Sábado,21,1
710,2011-02-12 22:00:00,Primavera,0,0,Tempo Limpo,9.84,12.88,44,6.0032,6,39,45,Fevereiro,Sábado,22,1
711,2011-02-12 23:00:00,Primavera,0,0,Tempo Limpo,9.02,11.365,51,8.9981,1,31,32,Fevereiro,Sábado,23,1
712,2011-02-13 00:00:00,Primavera,0,0,Tempo Limpo,8.2,11.365,64,7.0015,5,34,39,Fevereiro,Domingo,0,1
713,2011-02-13 01:00:00,Primavera,0,0,Tempo Limpo,8.2,11.365,59,6.0032,1,23,24,Fevereiro,Domingo,1,1
714,2011-02-13 02:00:00,Primavera,0,0,Nublado,8.2,11.365,75,6.0032,1,19,20,Fevereiro,Domingo,2,0
715,2011-02-13 03:00:00,Primavera,0,0,Nublado,8.2,11.365,69,7.0015,4,8,12,Fevereiro,Domingo,3,0
716,2011-02-13 04:00:00,Primavera,0,0,Nublado,8.2,10.605,69,11.0014,0,2,2,Fevereiro,Domingo,4,0
717,2011-02-13 06:00:00,Primavera,0,0,Nublado,8.2,10.605,69,8.9981,2,3,5,Fevereiro,Domingo,6,0
718,2011-02-13 07:00:00,Primavera,0,0,Nublado,9.02,13.635,55,0.0,0,3,3,Fevereiro,Domingo,7,0
719,2011-02-13 08:00:00,Primavera,0,0,Nublado,9.02,11.365,64,12.998,1,11,12,Fevereiro,Domingo,8,0
720,2011-02-13 09:00:00,Primavera,0,0,Nublado,9.84,11.365,60,15.0013,12,35,47,Fevereiro,Domingo,9,0
721,2011-02-13 10:00:00,Primavera,0,0,Tempo Limpo,12.3,13.635,45,22.0028,19,86,105,Fevereiro,Domingo,10,1
722,2011-02-13 11:00:00,Primavera,0,0,Tempo Limpo,13.12,14.395,39,30.0026,26,86,112,Fevereiro,Domingo,11,1
723,2011-02-13 12:00:00,Primavera,0,0,Tempo Limpo,14.76,15.91,32,31.0009,58,94,152,Fevereiro,Domingo,12,1
724,2011-02-13 13:00:00,Primavera,0,0,Tempo Limpo,15.58,19.695,29,23.9994,62,92,154,Fevereiro,Domingo,13,1
725,2011-02-13 14:00:00,Primavera,0,0,Nublado,16.4,20.455,30,27.9993,51,110,161,Fevereiro,Domingo,14,0
726,2011-02-13 15:00:00,Primavera,0,0,Nublado,16.4,20.455,30,19.9995,40,122,162,Fevereiro,Domingo,15,0
727,2011-02-13 16:00:00,Primavera,0,0,Nublado,17.22,21.21,28,22.0028,28,106,134,Fevereiro,Domingo,16,0
728,2011-02-13 17:00:00,Primavera,0,0,Tempo Limpo,17.22,21.21,28,22.0028,30,95,125,Fevereiro,Domingo,17,1
729,2011-02-13 18:00:00,Primavera,0,0,Tempo Limpo,16.4,20.455,32,19.9995,17,78,95,Fevereiro,Domingo,18,1
730,2011-02-13 19:00:00,Primavera,0,0,Tempo Limpo,16.4,20.455,35,19.0012,11,50,61,Fevereiro,Domingo,19,1
731,2011-02-13 20:00:00,Primavera,0,0,Tempo Limpo,16.4,20.455,35,22.0028,15,32,47,Fevereiro,Domingo,20,1
732,2011-02-13 21:00:00,Primavera,0,0,Tempo Limpo,16.4,20.455,35,23.9994,6,45,51,Fevereiro,Domingo,21,1
733,2011-02-13 22:00:00,Primavera,0,0,Tempo Limpo,16.4,20.455,35,19.9995,5,31,36,Fevereiro,Domingo,22,1
734,2011-02-13 23:00:00,Primavera,0,0,Tempo Limpo,16.4,20.455,35,23.9994,3,27,30,Fevereiro,Domingo,23,1
735,2011-02-14 00:00:00,Primavera,0,1,Tempo Limpo,15.58,19.695,37,23.9994,3,8,11,Fevereiro,Segunda-feira,0,1
736,2011-02-14 01:00:00,Primavera,0,1,Tempo Limpo,15.58,19.695,37,23.9994,1,6,7,Fevereiro,Segunda-feira,1,1
737,2011-02-14 02:00:00,Primavera,0,1,Tempo Limpo,14.76,16.665,40,19.9995,0,2,2,Fevereiro,Segunda-feira,2,1
738,2011-02-14 03:00:00,Primavera,0,1,Tempo Limpo,13.94,15.91,46,15.0013,1,1,2,Fevereiro,Segunda-feira,3,1
739,2011-02-14 04:00:00,Primavera,0,1,Tempo Limpo,13.12,15.15,53,19.0012,0,2,2,Fevereiro,Segunda-feira,4,1
740,2011-02-14 05:00:00,Primavera,0,1,Tempo Limpo,13.12,15.15,53,19.0012,0,3,3,Fevereiro,Segunda-feira,5,1
741,2011-02-14 06:00:00,Primavera,0,1,Tempo Limpo,13.94,15.15,46,19.9995,1,25,26,Fevereiro,Segunda-feira,6,1
742,2011-02-14 07:00:00,Primavera,0,1,Tempo Limpo,13.94,15.15,46,19.9995,2,96,98,Fevereiro,Segunda-feira,7,1
743,2011-02-14 08:00:00,Primavera,0,1,Tempo Limpo,15.58,19.695,40,31.0009,7,249,256,Fevereiro,Segunda-feira,8,1
744,2011-02-14 09:00:00,Primavera,0,1,Tempo Limpo,16.4,20.455,37,26.0027,8,122,130,Fevereiro,Segunda-feira,9,1
745,2011-02-14 10:00:00,Primavera,0,1,Tempo Limpo,18.04,21.97,33,15.0013,9,46,55,Fevereiro,Segunda-feira,10,1
746,2011-02-14 11:00:00,Primavera,0,1,Tempo Limpo,21.32,25.0,23,16.9979,10,43,53,Fevereiro,Segunda-feira,11,1
747,2011-02-14 12:00:00,Primavera,0,1,Tempo Limpo,22.96,26.515,22,30.0026,27,99,126,Fevereiro,Segunda-feira,12,1
748,2011-02-14 13:00:00,Primavera,0,1,Tempo Limpo,23.78,27.275,19,26.0027,27,93,120,Fevereiro,Segunda-feira,13,1
749,2011-02-14 14:00:00,Primavera,0,1,Tempo Limpo,24.6,29.545,15,32.9975,14,76,90,Fevereiro,Segunda-feira,14,1
750,2011-02-14 15:00:00,Primavera,0,1,Tempo Limpo,22.96,26.515,21,43.9989,19,71,90,Fevereiro,Segunda-feira,15,1
751,2011-02-14 16:00:00,Primavera,0,1,Tempo Limpo,21.32,25.0,27,31.0009,16,102,118,Fevereiro,Segunda-feira,16,1
752,2011-02-14 17:00:00,Primavera,0,1,Tempo Limpo,18.86,22.725,33,40.9973,25,218,243,Fevereiro,Segunda-feira,17,1
753,2011-02-14 18:00:00,Primavera,0,1,Tempo Limpo,16.4,20.455,40,40.9973,11,194,205,Fevereiro,Segunda-feira,18,1
754,2011-02-14 19:00:00,Primavera,0,1,Tempo Limpo,15.58,19.695,43,32.9975,12,86,98,Fevereiro,Segunda-feira,19,1
755,2011-02-14 20:00:00,Primavera,0,1,Tempo Limpo,14.76,15.91,46,31.0009,5,65,70,Fevereiro,Segunda-feira,20,1
756,2011-02-14 21:00:00,Primavera,0,1,Tempo Limpo,14.76,15.91,50,35.0008,8,35,43,Fevereiro,Segunda-feira,21,1
757,2011-02-14 22:00:00,Primavera,0,1,Tempo Limpo,13.94,14.395,46,43.9989,1,44,45,Fevereiro,Segunda-feira,22,1
758,2011-02-14 23:00:00,Primavera,0,1,Tempo Limpo,13.12,14.395,49,32.9975,1,19,20,Fevereiro,Segunda-feira,23,1
759,2011-02-15 00:00:00,Primavera,0,1,Tempo Limpo,12.3,13.635,49,27.9993,7,12,19,Fevereiro,Terça-feira,0,1
760,2011-02-15 01:00:00,Primavera,0,1,Tempo Limpo,12.3,12.12,42,51.9987,0,5,5,Fevereiro,Terça-feira,1,1
761,2011-02-15 02:00:00,Primavera,0,1,Tempo Limpo,11.48,11.365,41,46.0022,1,2,3,Fevereiro,Terça-feira,2,1
762,2011-02-15 04:00:00,Primavera,0,1,Tempo Limpo,9.02,9.09,37,35.0008,0,1,1,Fevereiro,Terça-feira,4,1
763,2011-02-15 05:00:00,Primavera,0,1,Tempo Limpo,9.02,9.09,32,31.0009,0,4,4,Fevereiro,Terça-feira,5,1
764,2011-02-15 06:00:00,Primavera,0,1,Tempo Limpo,8.2,9.09,32,22.0028,0,30,30,Fevereiro,Terça-feira,6,1
765,2011-02-15 07:00:00,Primavera,0,1,Tempo Limpo,8.2,9.09,32,23.9994,2,103,105,Fevereiro,Terça-feira,7,1
766,2011-02-15 08:00:00,Primavera,0,1,Tempo Limpo,8.2,9.09,32,23.9994,10,213,223,Fevereiro,Terça-feira,8,1
767,2011-02-15 09:00:00,Primavera,0,1,Tempo Limpo,9.02,9.85,29,30.0026,2,108,110,Fevereiro,Terça-feira,9,1
768,2011-02-15 10:00:00,Primavera,0,1,Tempo Limpo,9.84,10.605,27,19.0012,5,47,52,Fevereiro,Terça-feira,10,1
769,2011-02-15 11:00:00,Primavera,0,1,Tempo Limpo,10.66,12.12,25,16.9979,11,46,57,Fevereiro,Terça-feira,11,1
770,2011-02-15 12:00:00,Primavera,0,1,Tempo Limpo,11.48,13.635,24,16.9979,6,65,71,Fevereiro,Terça-feira,12,1
771,2011-02-15 13:00:00,Primavera,0,1,Tempo Limpo,13.12,15.15,21,15.0013,14,68,82,Fevereiro,Terça-feira,13,1
772,2011-02-15 14:00:00,Primavera,0,1,Tempo Limpo,13.94,15.91,19,15.0013,10,69,79,Fevereiro,Terça-feira,14,1
773,2011-02-15 15:00:00,Primavera,0,1,Tempo Limpo,13.94,16.665,19,11.0014,11,74,85,Fevereiro,Terça-feira,15,1
774,2011-02-15 16:00:00,Primavera,0,1,Tempo Limpo,13.94,15.91,19,16.9979,21,77,98,Fevereiro,Terça-feira,16,1
775,2011-02-15 17:00:00,Primavera,0,1,Tempo Limpo,13.12,15.15,22,15.0013,15,191,206,Fevereiro,Terça-feira,17,1
776,2011-02-15 18:00:00,Primavera,0,1,Tempo Limpo,12.3,15.15,22,8.9981,14,198,212,Fevereiro,Terça-feira,18,1
777,2011-02-15 19:00:00,Primavera,0,1,Tempo Limpo,11.48,14.395,26,8.9981,3,142,145,Fevereiro,Terça-feira,19,1
778,2011-02-15 20:00:00,Primavera,0,1,Tempo Limpo,10.66,13.635,33,7.0015,3,98,101,Fevereiro,Terça-feira,20,1
779,2011-02-15 21:00:00,Primavera,0,1,Tempo Limpo,9.84,14.395,52,0.0,5,61,66,Fevereiro,Terça-feira,21,1
780,2011-02-15 22:00:00,Primavera,0,1,Tempo Limpo,9.84,14.395,44,0.0,0,41,41,Fevereiro,Terça-feira,22,1
781,2011-02-15 23:00:00,Primavera,0,1,Nublado,9.02,12.88,44,6.0032,0,20,20,Fevereiro,Terça-feira,23,0
782,2011-02-16 00:00:00,Primavera,0,1,Tempo Limpo,9.02,12.88,41,6.0032,0,15,15,Fevereiro,Quarta-feira,0,1
783,2011-02-16 01:00:00,Primavera,0,1,Tempo Limpo,8.2,11.365,44,6.0032,0,9,9,Fevereiro,Quarta-feira,1,1
784,2011-02-16 03:00:00,Primavera,0,1,Nublado,8.2,9.85,47,12.998,0,1,1,Fevereiro,Quarta-feira,3,0
785,2011-02-16 04:00:00,Primavera,0,1,Tempo Limpo,8.2,9.85,51,12.998,0,1,1,Fevereiro,Quarta-feira,4,1
786,2011-02-16 05:00:00,Primavera,0,1,Tempo Limpo,8.2,9.85,47,12.998,0,5,5,Fevereiro,Quarta-feira,5,1
787,2011-02-16 06:00:00,Primavera,0,1,Tempo Limpo,8.2,9.85,55,15.0013,1,32,33,Fevereiro,Quarta-feira,6,1
788,2011-02-16 07:00:00,Primavera,0,1,Nublado,8.2,9.85,55,15.0013,5,103,108,Fevereiro,Quarta-feira,7,0
789,2011-02-16 08:00:00,Primavera,0,1,Nublado,9.02,11.365,55,11.0014,6,224,230,Fevereiro,Quarta-feira,8,0
790,2011-02-16 09:00:00,Primavera,0,1,Tempo Limpo,9.84,10.605,52,19.0012,2,122,124,Fevereiro,Quarta-feira,9,1
791,2011-02-16 10:00:00,Primavera,0,1,Tempo Limpo,10.66,11.365,41,26.0027,14,55,69,Fevereiro,Quarta-feira,10,1
792,2011-02-16 11:00:00,Primavera,0,1,Tempo Limpo,13.94,15.15,34,19.9995,7,59,66,Fevereiro,Quarta-feira,11,1
793,2011-02-16 12:00:00,Primavera,0,1,Tempo Limpo,15.58,19.695,32,22.0028,14,72,86,Fevereiro,Quarta-feira,12,1
794,2011-02-16 13:00:00,Primavera,0,1,Tempo Limpo,17.22,21.21,30,23.9994,13,80,93,Fevereiro,Quarta-feira,13,1
795,2011-02-16 14:00:00,Primavera,0,1,Tempo Limpo,18.86,22.725,28,27.9993,17,65,82,Fevereiro,Quarta-feira,14,1
796,2011-02-16 15:00:00,Primavera,0,1,Tempo Limpo,18.86,22.725,28,27.9993,35,82,117,Fevereiro,Quarta-feira,15,1
797,2011-02-16 16:00:00,Primavera,0,1,Tempo Limpo,18.86,22.725,31,26.0027,26,96,122,Fevereiro,Quarta-feira,16,1
798,2011-02-16 17:00:00,Primavera,0,1,Tempo Limpo,18.86,22.725,28,19.0012,11,244,255,Fevereiro,Quarta-feira,17,1
799,2011-02-16 18:00:00,Primavera,0,1,Tempo Limpo,16.4,20.455,40,15.0013,20,202,222,Fevereiro,Quarta-feira,18,1
800,2011-02-16 19:00:00,Primavera,0,1,Tempo Limpo,13.94,15.91,53,15.0013,18,143,161,Fevereiro,Quarta-feira,19,1
801,2011-02-16 20:00:00,Primavera,0,1,Tempo Limpo,15.58,19.695,43,12.998,10,108,118,Fevereiro,Quarta-feira,20,1
802,2011-02-16 21:00:00,Primavera,0,1,Tempo Limpo,14.76,17.425,46,12.998,5,87,92,Fevereiro,Quarta-feira,21,1
803,2011-02-16 22:00:00,Primavera,0,1,Tempo Limpo,13.94,16.665,53,12.998,12,61,73,Fevereiro,Quarta-feira,22,1
804,2011-02-16 23:00:00,Primavera,0,1,Tempo Limpo,15.58,19.695,40,15.0013,2,31,33,Fevereiro,Quarta-feira,23,1
805,2011-02-17 00:00:00,Primavera,0,1,Tempo Limpo,13.94,16.665,53,12.998,1,16,17,Fevereiro,Quinta-feira,0,1
806,2011-02-17 01:00:00,Primavera,0,1,Tempo Limpo,13.94,15.91,53,15.0013,0,6,6,Fevereiro,Quinta-feira,1,1
807,2011-02-17 02:00:00,Primavera,0,1,Nublado,13.94,15.91,53,15.0013,2,4,6,Fevereiro,Quinta-feira,2,0
808,2011-02-17 03:00:00,Primavera,0,1,Tempo Limpo,13.94,16.665,53,12.998,3,1,4,Fevereiro,Quinta-feira,3,1
809,2011-02-17 04:00:00,Primavera,0,1,Tempo Limpo,13.12,15.91,57,12.998,3,1,4,Fevereiro,Quinta-feira,4,1
810,2011-02-17 05:00:00,Primavera,0,1,Tempo Limpo,13.12,16.665,66,6.0032,1,11,12,Fevereiro,Quinta-feira,5,1
811,2011-02-17 06:00:00,Primavera,0,1,Tempo Limpo,12.3,15.15,70,8.9981,3,44,47,Fevereiro,Quinta-feira,6,1
812,2011-02-17 07:00:00,Primavera,0,1,Tempo Limpo,13.12,16.665,57,7.0015,7,119,126,Fevereiro,Quinta-feira,7,1
813,2011-02-17 08:00:00,Primavera,0,1,Tempo Limpo,13.12,16.665,57,6.0032,18,267,285,Fevereiro,Quinta-feira,8,1
814,2011-02-17 09:00:00,Primavera,0,1,Tempo Limpo,14.76,17.425,57,12.998,16,163,179,Fevereiro,Quinta-feira,9,1
815,2011-02-17 10:00:00,Primavera,0,1,Tempo Limpo,15.58,19.695,54,12.998,18,70,88,Fevereiro,Quinta-feira,10,1
816,2011-02-17 11:00:00,Primavera,0,1,Nublado,18.04,21.97,44,16.9979,19,71,90,Fevereiro,Quinta-feira,11,0
817,2011-02-17 12:00:00,Primavera,0,1,Tempo Limpo,19.68,23.485,41,15.0013,15,86,101,Fevereiro,Quinta-feira,12,1
818,2011-02-17 13:00:00,Primavera,0,1,Tempo Limpo,22.14,25.76,34,15.0013,15,108,123,Fevereiro,Quinta-feira,13,1
819,2011-02-17 14:00:00,Primavera,0,1,Tempo Limpo,24.6,31.06,31,15.0013,26,55,81,Fevereiro,Quinta-feira,14,1
820,2011-02-17 15:00:00,Primavera,0,1,Tempo Limpo,24.6,30.305,28,16.9979,15,91,106,Fevereiro,Quinta-feira,15,1
821,2011-02-17 16:00:00,Primavera,0,1,Nublado,22.96,26.515,35,19.9995,29,117,146,Fevereiro,Quinta-feira,16,0
822,2011-02-17 17:00:00,Primavera,0,1,Nublado,23.78,27.275,32,19.9995,18,256,274,Fevereiro,Quinta-feira,17,0
823,2011-02-17 18:00:00,Primavera,0,1,Nublado,22.14,25.76,42,19.0012,11,211,222,Fevereiro,Quinta-feira,18,0
824,2011-02-17 19:00:00,Primavera,0,1,Tempo Limpo,19.68,23.485,55,22.0028,14,161,175,Fevereiro,Quinta-feira,19,1
825,2011-02-17 20:00:00,Primavera,0,1,Tempo Limpo,19.68,23.485,59,22.0028,8,131,139,Fevereiro,Quinta-feira,20,1
826,2011-02-17 21:00:00,Primavera,0,1,Tempo Limpo,21.32,25.0,55,26.0027,5,119,124,Fevereiro,Quinta-feira,21,1
827,2011-02-17 22:00:00,Primavera,0,1,Tempo Limpo,20.5,24.24,59,19.0012,8,68,76,Fevereiro,Quinta-feira,22,1
828,2011-02-17 23:00:00,Primavera,0,1,Tempo Limpo,18.86,22.725,67,19.9995,4,40,44,Fevereiro,Quinta-feira,23,1
829,2011-02-18 00:00:00,Primavera,0,1,Tempo Limpo,18.04,21.97,72,19.0012,12,20,32,Fevereiro,Sexta-feira,0,1
830,2011-02-18 01:00:00,Primavera,0,1,Tempo Limpo,18.04,21.97,72,15.0013,1,7,8,Fevereiro,Sexta-feira,1,1
831,2011-02-18 02:00:00,Primavera,0,1,Tempo Limpo,18.04,21.97,72,19.0012,2,5,7,Fevereiro,Sexta-feira,2,1
832,2011-02-18 03:00:00,Primavera,0,1,Tempo Limpo,18.86,22.725,67,16.9979,2,6,8,Fevereiro,Sexta-feira,3,1
833,2011-02-18 04:00:00,Primavera,0,1,Tempo Limpo,18.86,22.725,67,16.9979,0,1,1,Fevereiro,Sexta-feira,4,1
834,2011-02-18 05:00:00,Primavera,0,1,Nublado,18.86,22.725,67,7.0015,1,6,7,Fevereiro,Sexta-feira,5,0
835,2011-02-18 06:00:00,Primavera,0,1,Nublado,18.04,21.97,72,11.0014,2,48,50,Fevereiro,Sexta-feira,6,0
836,2011-02-18 07:00:00,Primavera,0,1,Nublado,17.22,21.21,77,15.0013,8,108,116,Fevereiro,Sexta-feira,7,0
837,2011-02-18 08:00:00,Primavera,0,1,Nublado,17.22,21.21,77,12.998,26,246,272,Fevereiro,Sexta-feira,8,0
838,2011-02-18 09:00:00,Primavera,0,1,Nublado,17.22,21.21,77,12.998,15,154,169,Fevereiro,Sexta-feira,9,0
839,2011-02-18 10:00:00,Primavera,0,1,Nublado,18.04,21.97,72,15.0013,17,78,95,Fevereiro,Sexta-feira,10,0
840,2011-02-18 11:00:00,Primavera,0,1,Tempo Limpo,18.04,21.97,72,11.0014,31,82,113,Fevereiro,Sexta-feira,11,1
841,2011-02-18 12:00:00,Primavera,0,1,Tempo Limpo,20.5,24.24,59,12.998,59,126,185,Fevereiro,Sexta-feira,12,1
842,2011-02-18 13:00:00,Primavera,0,1,Tempo Limpo,24.6,31.06,43,12.998,45,131,176,Fevereiro,Sexta-feira,13,1
843,2011-02-18 14:00:00,Primavera,0,1,Tempo Limpo,27.06,31.06,36,19.9995,73,118,191,Fevereiro,Sexta-feira,14,1
844,2011-02-18 15:00:00,Primavera,0,1,Tempo Limpo,27.06,31.06,36,22.0028,55,117,172,Fevereiro,Sexta-feira,15,1
845,2011-02-18 16:00:00,Primavera,0,1,Tempo Limpo,27.06,31.06,36,19.0012,68,164,232,Fevereiro,Sexta-feira,16,1
846,2011-02-18 17:00:00,Primavera,0,1,Tempo Limpo,27.06,31.06,34,23.9994,52,275,327,Fevereiro,Sexta-feira,17,1
847,2011-02-18 18:00:00,Primavera,0,1,Tempo Limpo,26.24,31.06,33,22.0028,29,195,224,Fevereiro,Sexta-feira,18,1
848,2011-02-18 19:00:00,Primavera,0,1,Tempo Limpo,25.42,31.06,29,39.0007,16,146,162,Fevereiro,Sexta-feira,19,1
849,2011-02-18 20:00:00,Primavera,0,1,Tempo Limpo,24.6,31.06,31,12.998,19,105,124,Fevereiro,Sexta-feira,20,1
850,2011-02-18 21:00:00,Primavera,0,1,Tempo Limpo,23.78,27.275,21,32.9975,11,61,72,Fevereiro,Sexta-feira,21,1
851,2011-02-18 22:00:00,Primavera,0,1,Tempo Limpo,22.14,25.76,10,16.9979,19,88,107,Fevereiro,Sexta-feira,22,1
852,2011-02-18 23:00:00,Primavera,0,1,Tempo Limpo,21.32,25.0,8,19.0012,16,61,77,Fevereiro,Sexta-feira,23,1
853,2011-02-19 00:00:00,Primavera,0,0,Tempo Limpo,19.68,23.485,12,32.9975,6,23,29,Fevereiro,Sábado,0,1
854,2011-02-19 01:00:00,Primavera,0,0,Tempo Limpo,18.86,22.725,14,27.9993,10,21,31,Fevereiro,Sábado,1,1
855,2011-02-19 02:00:00,Primavera,0,0,Tempo Limpo,18.04,21.97,13,26.0027,3,14,17,Fevereiro,Sábado,2,1
856,2011-02-19 03:00:00,Primavera,0,0,Tempo Limpo,17.22,21.21,14,19.9995,0,7,7,Fevereiro,Sábado,3,1
857,2011-02-19 04:00:00,Primavera,0,0,Tempo Limpo,16.4,20.455,15,22.0028,0,3,3,Fevereiro,Sábado,4,1
858,2011-02-19 05:00:00,Primavera,0,0,Tempo Limpo,16.4,20.455,15,22.0028,0,3,3,Fevereiro,Sábado,5,1
859,2011-02-19 06:00:00,Primavera,0,0,Tempo Limpo,16.4,20.455,17,27.9993,3,3,6,Fevereiro,Sábado,6,1
860,2011-02-19 07:00:00,Primavera,0,0,Tempo Limpo,15.58,19.695,17,35.0008,6,16,22,Fevereiro,Sábado,7,1
861,2011-02-19 08:00:00,Primavera,0,0,Tempo Limpo,15.58,19.695,17,39.0007,9,36,45,Fevereiro,Sábado,8,1
862,2011-02-19 09:00:00,Primavera,0,0,Tempo Limpo,16.4,20.455,16,43.9989,18,37,55,Fevereiro,Sábado,9,1
863,2011-02-19 10:00:00,Primavera,0,0,Tempo Limpo,17.22,21.21,16,39.0007,34,72,106,Fevereiro,Sábado,10,1
864,2011-02-19 11:00:00,Primavera,0,0,Tempo Limpo,18.04,21.97,16,39.0007,47,76,123,Fevereiro,Sábado,11,1
865,2011-02-19 12:00:00,Primavera,0,0,Tempo Limpo,18.04,21.97,18,32.9975,38,81,119,Fevereiro,Sábado,12,1
866,2011-02-19 13:00:00,Primavera,0,0,Tempo Limpo,18.04,21.97,16,40.9973,52,103,155,Fevereiro,Sábado,13,1
867,2011-02-19 14:00:00,Primavera,0,0,Tempo Limpo,18.86,22.725,15,43.9989,102,94,196,Fevereiro,Sábado,14,1
868,2011-02-19 15:00:00,Primavera,0,0,Tempo Limpo,18.04,21.97,16,50.0021,84,87,171,Fevereiro,Sábado,15,1
869,2011-02-19 16:00:00,Primavera,0,0,Tempo Limpo,18.04,21.97,16,43.0006,39,81,120,Fevereiro,Sábado,16,1
870,2011-02-19 17:00:00,Primavera,0,0,Tempo Limpo,17.22,21.21,19,40.9973,36,91,127,Fevereiro,Sábado,17,1
871,2011-02-19 18:00:00,Primavera,0,0,Tempo Limpo,14.76,15.91,25,30.0026,21,67,88,Fevereiro,Sábado,18,1
872,2011-02-19 19:00:00,Primavera,0,0,Tempo Limpo,13.94,15.15,29,23.9994,5,54,59,Fevereiro,Sábado,19,1
873,2011-02-19 20:00:00,Primavera,0,0,Tempo Limpo,13.12,14.395,28,35.0008,9,38,47,Fevereiro,Sábado,20,1
874,2011-02-19 21:00:00,Primavera,0,0,Tempo Limpo,13.12,13.635,26,36.9974,4,29,33,Fevereiro,Sábado,21,1
875,2011-02-19 22:00:00,Primavera,0,0,Tempo Limpo,12.3,12.88,28,32.9975,2,42,44,Fevereiro,Sábado,22,1
876,2011-02-19 23:00:00,Primavera,0,0,Tempo Limpo,11.48,12.12,33,30.0026,4,25,29,Fevereiro,Sábado,23,1
877,2011-03-01 00:00:00,Primavera,0,1,Tempo Limpo,12.3,13.635,70,31.0009,0,7,7,Março,Terça-feira,0,1
878,2011-03-01 01:00:00,Primavera,0,1,Tempo Limpo,10.66,11.365,70,23.9994,0,3,3,Março,Terça-feira,1,1
879,2011-03-01 02:00:00,Primavera,0,1,Tempo Limpo,9.84,10.605,65,26.0027,0,4,4,Março,Terça-feira,2,1
880,2011-03-01 03:00:00,Primavera,0,1,Tempo Limpo,9.02,10.605,69,19.0012,0,2,2,Março,Terça-feira,3,1
881,2011-03-01 04:00:00,Primavera,0,1,Tempo Limpo,9.02,10.605,69,16.9979,0,1,1,Março,Terça-feira,4,1
882,2011-03-01 05:00:00,Primavera,0,1,Tempo Limpo,8.2,9.09,64,19.0012,1,1,2,Março,Terça-feira,5,1
883,2011-03-01 06:00:00,Primavera,0,1,Tempo Limpo,8.2,9.09,59,19.9995,0,46,46,Março,Terça-feira,6,1
884,2011-03-01 07:00:00,Primavera,0,1,Tempo Limpo,8.2,9.09,59,22.0028,2,105,107,Março,Terça-feira,7,1
885,2011-03-01 08:00:00,Primavera,0,1,Tempo Limpo,8.2,9.09,59,26.0027,10,204,214,Março,Terça-feira,8,1
886,2011-03-01 09:00:00,Primavera,0,1,Tempo Limpo,9.02,9.85,55,27.9993,8,116,124,Março,Terça-feira,9,1
887,2011-03-01 10:00:00,Primavera,0,1,Tempo Limpo,9.84,10.605,52,19.0012,13,55,68,Março,Terça-feira,10,1
888,2011-03-01 11:00:00,Primavera,0,1,Tempo Limpo,11.48,13.635,45,16.9979,8,48,56,Março,Terça-feira,11,1
889,2011-03-01 12:00:00,Primavera,0,1,Tempo Limpo,12.3,15.15,39,8.9981,6,80,86,Março,Terça-feira,12,1
890,2011-03-01 13:00:00,Primavera,0,1,Tempo Limpo,13.12,17.425,39,0.0,13,65,78,Março,Terça-feira,13,1
891,2011-03-01 14:00:00,Primavera,0,1,Tempo Limpo,13.12,16.665,36,8.9981,18,61,79,Março,Terça-feira,14,1
892,2011-03-01 15:00:00,Primavera,0,1,Tempo Limpo,13.94,18.18,34,0.0,7,57,64,Março,Terça-feira,15,1
